"","X","Attribute","Seed_number","N_training_docs","Classifier","Cost_function","Stop_words","Unknown_words","CV_folds","Fold","CV_Predicted_Probs","CV_True_Class","N_test_docs","Test_Predicted_Probs","Test_True_Class","Date_Time"
"1",1,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,1,"[0.9275046586990356, 0.9012583494186401, 0.9110948443412781, 0.9280749559402466, 0.07437349855899811, 0.9881259202957153, 0.0001470317947678268, 0.9850032925605774, 0.9803779721260071, 0.45854172110557556, 0.0022801102604717016, 0.7637671232223511, 0.08147644251585007, 0.7659261226654053, 0.08813450485467911, 0.9810762405395508, 0.04038627818226814, 0.017493175342679024, 0.99687659740448, 0.9868494272232056, 0.8890970945358276, 0.014754903502762318, 0.8071642518043518, 0.08747196942567825, 0.007834002375602722, 0.9546263217926025, 0.9585288166999817, 0.9998788833618164, 0.05075511336326599, 0.4887973964214325, 0.9594058394432068, 0.004990460351109505, 0.03091099113225937, 0.017816316336393356, 0.00628647580742836, 0.9851875305175781, 0.12314867228269577, 0.990598738193512, 0.20669935643672943, 0.6873871684074402, 0.8811550736427307, 0.04393690451979637, 0.9435197710990906, 0.7521158456802368, 0.9583519697189331, 0.01584922894835472, 0.07713509351015091, 0.000693810055963695, 0.9159271121025085, 0.01427775900810957, 0.20591823756694794, 0.003743040608242154, 0.9067240357398987, 0.005493852309882641, 0.0006582142086699605, 0.9948989748954773, 0.5199775099754333, 0.9952291250228882, 0.9111507534980774, 0.04620311036705971, 0.01502455398440361, 0.9628576040267944, 0.9909825921058655, 0.44519805908203125, 0.910388171672821, 0.9964305758476257, 0.06250892579555511, 0.016495615243911743, 0.004133752081543207, 0.9980829954147339, 0.8796976208686829, 0.7068796157836914, 0.003269998822361231, 0.04412305727601051, 0.9492815136909485, 0.0179771576076746, 0.04350680485367775, 0.023142153397202492, 0.9961246848106384, 0.9813206791877747, 0.9957056641578674, 0.03723810240626335, 0.09978954493999481, 0.02681986428797245, 0.5169458389282227, 0.0014824591344222426, 0.0035715154372155666, 0.5502563118934631, 0.9485201835632324, 0.9909464120864868, 0.9778818488121033, 0.9499927759170532, 0.010424308478832245, 0.01312453206628561, 0.9960141181945801, 0.6647434830665588, 0.020488550886511803, 0.014500684104859829, 0.04328686743974686, 0.0006347736925818026, 0.9317658543586731, 0.9950628876686096, 0.10134606063365936]","[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","254","[0.003091585822403431, 0.650285542011261, 0.9966415166854858, 0.7796244621276855, 0.9856489896774292, 0.1699875444173813, 0.003002376761287451, 0.01864475943148136, 0.9999984502792358, 0.9935256242752075, 0.9527409672737122, 0.2686556875705719, 0.9707040786743164, 0.9989093542098999, 0.023755092173814774, 0.0032548201270401478, 0.03601407632231712, 0.044407010078430176, 0.997723400592804, 0.00027566467178985476, 0.04733404889702797, 0.6382150650024414, 0.07510798424482346, 0.9996757507324219, 0.17648948729038239, 0.9885868430137634, 0.9888166189193726, 0.3060862720012665, 0.9999749660491943, 0.9973191618919373, 0.9999957084655762, 0.0007058234768919647, 0.04711328074336052, 0.999626636505127, 0.009030860848724842, 0.0013927759137004614, 0.9997492432594299, 0.9998055100440979, 0.983226478099823, 0.999944806098938, 0.9792465567588806, 0.9985880255699158, 0.9728313684463501, 0.999972939491272, 0.20410636067390442, 0.03428694233298302, 0.9984437823295593, 0.02030288800597191, 0.2285129278898239, 0.00023320698528550565, 0.0009224345558322966, 0.03234429657459259, 0.9991191029548645, 0.014936382882297039, 0.0010776129784062505, 0.9740013480186462, 0.9999221563339233, 0.14682190120220184, 0.999997615814209, 0.9959697723388672, 0.7093973159790039, 0.9994163513183594, 0.9990645051002502, 0.9984098672866821, 0.99973064661026, 0.9999721050262451, 0.012105168774724007, 0.25141286849975586, 0.059865836054086685, 0.970556378364563, 0.27232494950294495, 0.9999353885650635, 0.9994056224822998, 0.9989004135131836, 0.9999772310256958, 0.944105863571167, 0.9997326731681824, 0.9998039603233337, 0.9958427548408508, 0.0012801357079297304, 0.9984149932861328, 0.9982330799102783, 0.9999865293502808, 0.9983251690864563, 0.9821599125862122, 0.9987377524375916, 0.9813168048858643, 0.008006216958165169, 0.2589535713195801, 0.9836701154708862, 0.4353034496307373, 0.9999376535415649, 0.9985901713371277, 0.9987678527832031, 0.13793393969535828, 0.7797799706459045, 0.16154681146144867, 0.9985976815223694, 0.03819293528795242, 0.9959467053413391, 0.9548560380935669, 0.017456604167819023, 0.9999233484268188, 0.9996782541275024, 0.9998409748077393, 0.5848351120948792, 0.911893904209137, 0.0028644632548093796, 0.9995343685150146, 0.002104594372212887, 0.9990015625953674, 0.028300993144512177, 0.993403971195221, 0.12833744287490845, 0.9985910058021545, 0.0030479668639600277, 0.9980702996253967, 0.999530553817749, 0.9930932521820068, 0.30308103561401367, 0.999870777130127, 0.9866225123405457, 0.8643593192100525, 0.004164497833698988, 0.02794223092496395, 0.013415026478469372, 0.004026610404253006, 0.0039673298597335815, 0.9989699125289917, 0.999915361404419, 0.9981631636619568, 0.9990559220314026, 0.01136112492531538, 0.006463170982897282, 0.9998319149017334, 0.999964714050293, 0.999576985836029, 0.0012042669113725424, 0.8256446123123169, 0.9998189806938171, 0.0008874357445165515, 0.9976702332496643, 0.9999996423721313, 0.024762097746133804, 0.9975413084030151, 0.9998406171798706, 0.72596275806427, 0.010254868306219578, 0.011951652355492115, 0.9669981002807617, 0.37448325753211975, 0.9975926280021667, 0.9976166486740112, 0.9999547004699707, 0.009155388921499252, 0.8215555548667908, 0.0055604116059839725, 0.999042809009552, 0.9976850748062134, 0.0762963593006134, 0.947198212146759, 0.9088369011878967, 0.034605972468853, 0.9998050332069397, 0.007181728258728981, 0.0035557630471885204, 0.9999284744262695, 0.06851618736982346, 0.999516487121582, 0.42474591732025146, 0.004146572668105364, 0.05490957200527191, 0.9884710311889648, 0.10587707906961441, 0.04132270812988281, 0.1067207083106041, 0.9927443265914917, 0.9987188577651978, 0.03476254269480705, 0.0022292581852525473, 0.9891539216041565, 0.9868052005767822, 0.9962263107299805, 0.0007345714839175344, 0.9976547956466675, 0.5517598390579224, 0.9720569252967834, 0.678765594959259, 0.9999592304229736, 0.09048432111740112, 0.997180700302124, 0.9993101358413696, 0.9997047781944275, 0.3265305161476135, 0.26582011580467224, 0.0019284060690551996, 0.9995936751365662, 0.027397306635975838, 0.06482990086078644, 0.9952842593193054, 0.006484830752015114, 0.9873645901679993, 0.12090975046157837, 0.9467481374740601, 0.002779094036668539, 0.9995712637901306, 0.2632847726345062, 0.002198796719312668, 0.9994832277297974, 0.5043585300445557, 0.058036334812641144, 0.9999722242355347, 0.09218499809503555, 0.1413641721010208, 0.02462930977344513, 0.006907916162163019, 0.6202682256698608, 0.9999233484268188, 0.9999837875366211, 0.46746641397476196, 0.07695847749710083, 0.9960858821868896, 0.996820330619812, 0.9998493194580078, 0.9998779296875, 0.9995619654655457, 6.626336835324764e-05, 0.001002417877316475, 0.053048275411129, 0.9996509552001953, 0.9881821274757385, 0.9992272853851318, 0.9705054759979248, 0.9991801381111145, 0.9941624999046326, 0.9992952346801758, 0.6400291323661804, 0.03685849532485008, 0.01173283439129591, 0.016678430140018463, 0.9999074935913086, 0.9988548755645752, 0.999995231628418, 0.013168987818062305, 0.7212157845497131, 0.041458263993263245, 0.9975941777229309, 0.002197347115725279, 0.9205352663993835, 0.01951529271900654, 0.9996687173843384, 0.9974040389060974, 0.0253487229347229, 0.0004904890665784478]","[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","2018-11-10 12:32:11.763851"
"2",2,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,2,"[0.9845409393310547, 0.9599097371101379, 0.9761469960212708, 0.00021682296937797219, 1.401874305884121e-05, 0.040732305496931076, 0.9350821375846863, 0.9974309802055359, 0.15421123802661896, 0.6306710839271545, 0.00020326585217844695, 0.00759913818910718, 0.9227773547172546, 3.265022678533569e-05, 0.005253423936665058, 0.959969162940979, 0.9670887589454651, 0.9874566197395325, 0.7538206577301025, 7.108167483238503e-05, 0.00538879819214344, 0.00012793228961527348, 0.9701308608055115, 0.0015388941392302513, 0.9983068704605103, 0.9995647072792053, 0.0006480473093688488, 0.9981514811515808, 0.9959698915481567, 0.996012806892395, 0.9932542443275452, 0.449550986289978, 0.41264474391937256, 0.018557708710432053, 0.08329322934150696, 0.8122790455818176, 0.0017754067666828632, 0.003436073660850525, 0.05019594356417656, 5.5266282288357615e-05, 0.0015459057176485658, 0.0025629617739468813, 0.9789862036705017, 0.00010984964319504797, 0.5644568204879761, 0.7626725435256958, 0.9998531341552734, 0.0009742638212628663, 0.018146788701415062, 0.9820753931999207, 0.9990843534469604, 0.0001393288403050974, 0.5239743590354919, 0.007164701819419861, 0.02165672741830349, 0.967993438243866, 0.1739000529050827, 0.8832381963729858, 0.0070066447369754314, 0.9992475509643555, 0.992766261100769, 0.007352470885962248, 0.004585746210068464, 0.9996100068092346, 0.9943076968193054, 0.0014830704312771559, 0.018711235374212265, 0.0007880962220951915, 0.00894091185182333, 0.6381072998046875, 0.9884518384933472, 0.0004880701599176973, 0.9998341798782349, 0.9968840479850769, 0.9967747330665588, 0.009804871864616871, 0.2524660527706146, 0.989362895488739, 0.005636207759380341, 0.0008196329581551254, 0.0018223414663225412, 0.9762453436851501, 0.998584508895874, 0.10718417912721634, 0.9999831914901733, 0.00024458678672090173, 0.025339318439364433, 0.9973359704017639, 0.10372593253850937, 0.12292326241731644, 0.9512814283370972, 0.5311582088470459, 0.9994118213653564, 0.001925347838550806, 0.5357005596160889, 0.0385609045624733, 0.9997842907905579, 0.9995099306106567, 0.9999446868896484, 0.0002974084345623851, 0.01901368610560894]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","None","None","None","2018-11-10 12:32:11.763851"
"3",3,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,3,"[0.0318928100168705, 0.895087718963623, 3.2750361356193025e-07, 0.14260037243366241, 0.1252727210521698, 0.9336378574371338, 0.0002861430693883449, 0.8461146950721741, 0.5199519991874695, 0.024494564160704613, 0.00020128878531977534, 0.007700397167354822, 0.9985981583595276, 0.9949281215667725, 0.9381887316703796, 0.0005354757304303348, 0.2570648491382599, 1.535343358227692e-06, 0.7794119119644165, 0.9394270181655884, 0.9914992451667786, 0.000511223275680095, 0.99880051612854, 0.01962216943502426, 0.2080042064189911, 0.003449379000812769, 0.015672553330659866, 0.9731562733650208, 0.9684553146362305, 0.9823071956634521, 0.08066193759441376, 0.020523101091384888, 0.936710000038147, 0.5064421892166138, 0.9903270602226257, 0.04727832227945328, 0.5966905355453491, 0.7691246271133423, 0.2944852411746979, 0.7797339558601379, 0.0007405373617075384, 0.004337463527917862, 0.9853979349136353, 0.8278096318244934, 0.9957971572875977, 0.004102887585759163, 0.1937025785446167, 0.928817629814148, 0.9499990940093994, 0.003618531161919236, 0.4042776823043823, 0.985650360584259, 0.003749085823073983, 0.9642944931983948, 0.9352262020111084, 0.9990511536598206, 0.6700465679168701, 0.12695194780826569, 0.9934641718864441, 0.18042224645614624, 0.00027131495880894363, 0.21101322770118713, 0.0003193728334736079, 0.0006955018034204841, 0.9664091467857361, 0.35364046692848206, 0.0008085014997050166, 0.9766528606414795, 0.9990537762641907, 0.9858442544937134, 0.14816631376743317, 0.00851855706423521, 0.923473596572876, 0.0011720909969881177, 0.08480430394411087, 0.0009425418684259057, 0.0005590836517512798, 0.9939064383506775, 0.0031441061291843653, 0.002372237155213952, 0.9441130757331848, 0.018481379374861717, 7.816006109351292e-05, 0.007312708999961615, 0.0001886243699118495, 0.5622748732566833, 0.9975385665893555, 0.008299263194203377, 0.7283410429954529, 0.0026468641590327024, 0.2130926102399826, 0.9997133612632751, 0.0005014244234189391, 0.00019822351168841124, 0.5544523000717163, 0.0007242709398269653, 0.0011584751773625612, 0.8295325636863708, 0.9998774528503418, 0.0001074091560440138, 0.0026943946722894907]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","None","None","None","2018-11-10 12:32:11.763851"
"4",4,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,4,"[0.9900482892990112, 0.007644300349056721, 0.9967352747917175, 0.0011033283080905676, 0.9173154830932617, 0.004695597104728222, 0.9990891218185425, 0.33430376648902893, 0.0076118577271699905, 0.9995819926261902, 0.9861695766448975, 0.10793245583772659, 0.9919319748878479, 0.9998989105224609, 0.9999902248382568, 0.23755621910095215, 0.29268014430999756, 0.9996079802513123, 0.002344978041946888, 0.1122201606631279, 0.0006944609922356904, 0.9999167919158936, 0.9894194602966309, 0.999452531337738, 0.9977487921714783, 0.0036117308773100376, 0.9963139891624451, 0.9984272718429565, 0.9994269609451294, 0.050182193517684937, 0.9995642304420471, 0.2911789119243622, 0.9773367047309875, 0.12546329200267792, 0.9998101592063904, 0.9616622924804688, 0.04601443558931351, 0.008427521213889122, 0.04003720358014107, 0.08284565806388855, 0.17567570507526398, 0.9875330924987793, 0.15949974954128265, 0.9564177393913269, 0.02298281341791153, 0.48733094334602356, 0.9992640614509583, 0.41750651597976685, 0.06106460466980934, 0.022288035601377487, 0.0038641048595309258, 0.0044593107886612415, 0.20620197057724, 0.999409556388855, 0.01281408779323101, 0.4676206111907959, 0.002482173964381218, 0.9980399012565613, 0.999492883682251, 0.995298445224762, 0.9983439445495605, 0.9999978542327881, 0.025271480903029442, 0.988851010799408, 0.9877713918685913, 0.9999580383300781, 0.9996358156204224, 0.04322813078761101, 0.0024513425305485725, 0.00036888651084154844, 0.9554761052131653, 0.8695065379142761, 0.002626067725941539, 0.045266732573509216, 0.004536534193903208, 0.9991344809532166, 0.9921045303344727, 0.04581090062856674, 0.011620648205280304, 0.00035933524486608803, 0.9879375100135803, 0.769433856010437, 0.5370495319366455, 0.998794674873352, 0.986769437789917, 0.999803364276886, 0.9990648627281189, 0.9572076797485352, 0.9998575448989868, 0.4965907037258148, 0.7356268763542175, 0.6247618198394775, 0.9996578693389893, 0.0200238898396492, 0.9840608239173889, 0.9982872605323792, 0.9995786547660828, 0.445510596036911, 0.9950821399688721, 0.0753188505768776, 0.012704357504844666]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","None","None","None","2018-11-10 12:32:11.763851"
"5",5,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,5,"[0.9952269792556763, 0.0002457738446537405, 0.9716978073120117, 0.453610360622406, 0.026761965826153755, 0.9993945360183716, 0.9981698989868164, 0.0003009177162311971, 0.006888747215270996, 0.8672425150871277, 0.867517352104187, 0.9928234815597534, 0.9998756647109985, 0.6486602425575256, 0.044295068830251694, 0.3051035404205322, 0.9771081209182739, 0.9982319474220276, 0.9263144135475159, 0.9999234676361084, 0.9656028151512146, 0.02273424156010151, 8.906173025025055e-05, 0.9993244409561157, 0.9964001178741455, 1.5993815623005503e-06, 9.280352969653904e-05, 5.756511654908536e-06, 0.0004235769447404891, 0.9496554136276245, 8.479939424432814e-05, 0.00015598295431118459, 0.9643714427947998, 0.11408187448978424, 0.9861882328987122, 0.9997836947441101, 0.9999756813049316, 1.3545015463023447e-05, 0.972268283367157, 3.77027245122008e-05, 0.03774581477046013, 3.657059642137028e-05, 0.03131686523556709, 0.7350204586982727, 0.006132099777460098, 0.11070859432220459, 0.002290003001689911, 0.009510417468845844, 0.9998536109924316, 0.9997232556343079, 0.2766819894313812, 2.540866807976272e-05, 0.9989128112792969, 0.9980087876319885, 0.9999542236328125, 3.3029687074304093e-06, 0.09016735106706619, 0.0010854664724320173, 0.03430178016424179, 7.28382874513045e-05, 0.49629339575767517, 5.8089277445105836e-05, 0.0025426731444895267, 0.9999490976333618, 0.9998468160629272, 0.9864400029182434, 0.9940339922904968, 3.821664722636342e-05, 0.9930866360664368, 3.1519943149760365e-05, 1.933360908878967e-05, 0.00012201636127429083, 0.8755243420600891, 0.9933512806892395, 0.06085405498743057, 0.0039090970531105995, 6.893331010360271e-05, 0.39889955520629883, 0.9974653720855713, 1.0129894690180663e-05, 0.9994233846664429, 7.764014299027622e-05, 0.9990314245223999, 0.9975019097328186, 3.987285253970185e-06, 0.9945108890533447, 0.9997145533561707, 0.09875885397195816, 0.05837973952293396, 0.9994572997093201, 0.5602834224700928, 0.9989858269691467, 0.0002090905181830749, 0.9902964234352112, 0.030103787779808044, 0.9997058510780334, 6.815911910962313e-05, 0.9933381080627441, 0.999932050704956, 0.0008870397577993572, 0.999332845211029]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","None","None","None","2018-11-10 12:32:11.763851"
"6",6,"TitleAbstract",2,1012,"Neural Network","Binary cross entropy","NLTK_stop_words.txt","rand",10,6,"[0.9652998447418213, 0.9883253574371338, 0.07121633738279343, 0.4418434500694275, 0.9910486936569214, 0.9996182918548584, 0.0008819712093099952, 0.0040831356309354305, 0.9889779686927795, 0.9987282156944275, 0.22973023355007172, 0.9676982164382935, 0.9899744391441345, 0.001655792584642768, 0.9116936326026917, 0.424541711807251, 0.9887440204620361, 0.9845429062843323, 0.0007105521508492529, 0.9995217323303223, 0.9911252856254578, 0.005866901483386755, 0.05425132066011429, 0.9992944002151489, 0.0003490360686555505, 0.0001011975618894212, 0.9901251792907715, 0.9998444318771362, 0.002709190594032407, 0.006593143567442894, 0.1796191781759262, 0.0032970260363072157, 0.9967882633209229, 0.9638935923576355, 0.9922216534614563, 0.9995021820068359, 8.71235752128996e-05, 0.9939932227134705, 0.12418880313634872, 0.034716323018074036, 0.0007761073647998273, 0.9944549202919006, 0.010425606742501259, 0.9269402623176575, 0.9997814297676086, 0.02273743599653244, 0.008823898620903492, 0.9796486496925354, 0.2612062990665436, 0.009378926828503609, 0.0005715109291486442, 0.5138993263244629, 0.004473261535167694, 0.9934968948364258, 0.002697206102311611, 0.9736847877502441, 0.9682629704475403, 0.007377409376204014, 0.019346890971064568, 0.6159969568252563, 0.9927939176559448, 0.9999263286590576, 0.5971186757087708, 0.029686691239476204, 0.9979442954063416, 0.0961519107222557, 0.1518871784210205, 0.977676272392273, 0.9904768466949463, 0.9932130575180054, 0.9982489347457886, 0.005794669967144728, 0.055036675184965134, 0.004782881122082472, 0.0006675211479887366, 0.995425283908844, 0.9990511536598206, 0.9888837337493896, 0.02375653386116028, 0.03795336186885834, 0.10309328138828278, 0.9915180802345276, 0.9944978356361389, 0.4346063435077667, 0.0012757460353896022, 0.0021916483528912067, 0.9997455477714539, 0.19551339745521545, 0.9997490048408508, 0.9948354959487915, 0.0003605932870414108, 0.9689210057258606, 0.7910210490226746, 0.9982740879058838, 0.00010133033356396481, 0.9981386661529541, 0.015272943302989006, 0.9770684242248535, 0.9780223369598389, 0.9991375207901001, 0.45706453919410706]","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","None","None","None","2018-11-10 12:32:11.763851"
