"","Attribute","Model_number","N_training_docs","Classifier","Cost_function","Stop_words","Stemmer","Weighting","Feature","Ngram_range","CV_folds","Fold","CV_Predicted_Probs","CV_True_Class","N_test_docs","Test_Predicted_Probs","Test_True_Class","Date_Time","Duration","Dataset"
"1","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,1,"[0.6167641841492663, 0.7964689529323503, 0.28986029961198073, 0.30232509011101427, 0.6416283428639115, 0.8310631105515315, 0.8888365677976506, 0.25265975573785543, 0.6617798913119903, 0.23469695759863685, 0.5802534089025941, 0.25988921979355334, 0.5753603503090353, 0.7618949766209068, 0.25730827115694094, 0.8680305063341561, 0.33372963956831747, 0.2527461181659408, 0.7882310903131973, 0.7789932921608038, 0.2638140634191398, 0.8938975485633991, 0.1925071640683518, 0.2087919284380432, 0.39252672808456357, 0.2425531417011287, 0.25991184721339794, 0.7732946133028151, 0.5571297828448082, 0.25646080413518846, 0.7280166877217402, 0.3075637436236661, 0.7530897371266021, 0.9184047694022132, 0.33493943368948087, 0.7738580593312752, 0.208277586066553, 0.9262961529459561, 0.20787930940409197, 0.2785868661043654, 0.6346472350094104, 0.291804212110468, 0.2238148980073489, 0.6632278847394568, 0.642553678957031, 0.7404742443127099, 0.23250134710819767, 0.809498169866568, 0.6508789422912878, 0.8734062589912, 0.3058519089054428, 0.7951452425752484, 0.23965746420549489, 0.27795578494923123, 0.27216771333426226, 0.8286196494085867, 0.23310955579948114, 0.6783060526643119, 0.24842477967872767, 0.283329521888383, 0.22722105301899748, 0.37920765638792625, 0.6586879465730959, 0.864429524020214, 0.3208980972202853, 0.2609849241606105, 0.877156164393815, 0.8831965470893016, 0.31949963890549504, 0.2515075643669913, 0.5885781168060322, 0.2901654510338369, 0.23121022622680323, 0.8687308728152744, 0.7497269706133548, 0.7306808853933465, 0.4118428819176256, 0.6125702574447237, 0.8638034724030014, 0.27412500341883617, 0.4110290675971905, 0.22434412121901148, 0.8432909548220338, 0.7015916337142287, 0.3012459262761092, 0.7182350956592466, 0.24502425669181127]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","215","[0.27302121156432146, 0.7931163437646991, 0.4274648899992, 0.33181874385521243, 0.25675666373069855, 0.7905746393518139, 0.7934180444798746, 0.2351691745991103, 0.17283347824050965, 0.8688957785356194, 0.23689203117795762, 0.14925572078185292, 0.21198317739525227, 0.27827712324262754, 0.77954739978867, 0.6308614340487241, 0.6316029180632327, 0.2470891033233457, 0.8924428161963704, 0.6503396774592412, 0.6913265666446742, 0.3278347103621844, 0.9155949468355059, 0.9133412757177986, 0.5572246191829394, 0.7811579442919768, 0.47743930993809264, 0.2601851235538035, 0.2730009024874376, 0.9364282795834524, 0.807027423616203, 0.18138120204857114, 0.22374252878177994, 0.4840788624325175, 0.3373351470599827, 0.7882028174828164, 0.8822359339941495, 0.8598032366610888, 0.2040926594865929, 0.23472405231937057, 0.8238643283988463, 0.17807216137624676, 0.7969786174168634, 0.1875472045777979, 0.34950281286993984, 0.9164774953869471, 0.8259231916635897, 0.2719911413642924, 0.9222450451991243, 0.8125170348311467, 0.7320606070800947, 0.24639257281839091, 0.8777705677398638, 0.818023534673398, 0.2634482799828754, 0.33737576428902283, 0.5912715980689941, 0.5992765407186171, 0.4994876743763769, 0.3197120233901219, 0.7122327756521413, 0.3147920792880727, 0.7471415678664566, 0.9361095235350523, 0.8793239602982763, 0.6478184185350638, 0.2342544759310663, 0.3591741995883485, 0.8829905133685222, 0.2079056022318857, 0.9120914159032105, 0.8955808097552229, 0.8334188061398691, 0.8578267378438804, 0.2058984298628403, 0.6619739266112306, 0.31695984026478374, 0.7621549764620482, 0.2991689837773481, 0.6031560723828514, 0.8338972971395453, 0.838578788231373, 0.669916582597195, 0.8967984635558582, 0.8018048760229306, 0.1775365847200227, 0.5828519834327156, 0.7810193233941667, 0.4766939548611196, 0.8645875587644838, 0.8423308697476091, 0.5886071522549621, 0.2525846258238182, 0.20046566883915062, 0.8622853477353308, 0.3282280420903218, 0.16702940619178797, 0.2632272591345179, 0.28469539409776407, 0.266066415025568, 0.2556719841005445, 0.8875794890497314, 0.18135459401770163, 0.8780646708201354, 0.2657634318679006, 0.2652313674222008, 0.44196168116264295, 0.7787744302231768, 0.6392753985278751, 0.8762719466179401, 0.6263029062283995, 0.4252751121666006, 0.2831415267516745, 0.353567199204142, 0.689009815189427, 0.7969422800306323, 0.34239469890875934, 0.3801110493858793, 0.2726964745012472, 0.30570383646866695, 0.3174630060982767, 0.3241331097624957, 0.18281705928302205, 0.7358893721870473, 0.1819532470535949, 0.25204126493934664, 0.9189786774069716, 0.3582914618383635, 0.5431466038340965, 0.1958029919008508, 0.8135328821666198, 0.9337039001654204, 0.25993628664527435, 0.759376809604528, 0.17103442891250553, 0.22663870070032213, 0.5493289505493073, 0.8442869398316364, 0.8158733769552632, 0.23544711455030146, 0.3792954566333903, 0.438088480212696, 0.8218970137368112, 0.6683200287339978, 0.9401154041698889, 0.6246109631003488, 0.661050695393538, 0.2857598522863175, 0.7634594132854566, 0.6348314705803224, 0.8289047288490966, 0.47032739157040404, 0.17827231982817138, 0.3985997654776312, 0.8337930480203108, 0.8718791209545381, 0.2732598247945487, 0.8606371864852278, 0.6885682121866263, 0.5008064665162921, 0.7408585636880064, 0.3756888091987395, 0.4051922394898339, 0.33285019929972376, 0.8245487073834107, 0.23700568814990625, 0.20280994794468649, 0.805400133318514, 0.2676828531658826, 0.262587130717442, 0.21839095601465056, 0.8789727805983855, 0.8946300291795549, 0.2370564919913082, 0.2182320369668862, 0.7529818891306216, 0.2158910454546654, 0.3899989294652719, 0.2054013112540961, 0.8433576004615145, 0.9167661185360263, 0.7346538596698333, 0.8465897712803346, 0.875801086194133, 0.9158908294754308, 0.8637434764413318, 0.6929914546120116, 0.9043380271708852, 0.42416492610012285, 0.9561369586848008, 0.9588388662816844, 0.8911020999115302, 0.2745501272812729, 0.23171828194135344, 0.6835006947695614, 0.9104235791870201, 0.27337330226993745, 0.36403884943371945, 0.9569473155172588, 0.18642746121144693, 0.4135560379120975, 0.8975735231439276, 0.20549789411285513, 0.8525754521050486, 0.22423356283785434, 0.9203875741081334, 0.7775969799330815, 0.16332276291587794, 0.22696723158020196, 0.6771700900694457, 0.36386817342819994, 0.8096079245951439, 0.17427569349554925, 0.3152997107861955, 0.8780437111642039]","[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","2018-10-10 02:12:08.365276",61.495156,"predicts"
"2","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,2,"[0.5543670457226999, 0.3249843733658064, 0.5070604292552032, 0.27826972438800485, 0.46944663448945406, 0.7255810267475652, 0.36415101626842494, 0.7541615984949025, 0.7878774430422563, 0.2806098378562292, 0.635314256173752, 0.5737574934875653, 0.2690197287211451, 0.6057975349415886, 0.7488410130485795, 0.8026247593463242, 0.831595126065904, 0.27088057863146275, 0.5178949719029535, 0.8436077456756996, 0.7268794857612393, 0.32373290022851337, 0.4081406487039823, 0.7796942879506084, 0.46478054412984826, 0.8033061175317926, 0.7901006675397594, 0.21627771731847104, 0.19911905650028955, 0.6420238289955893, 0.8329439044056902, 0.2789327714973228, 0.23609551774822893, 0.7613995934777398, 0.8225373404693732, 0.8242680646800028, 0.5149442085325956, 0.2614432464381217, 0.31014224624128034, 0.20884270215302492, 0.36864880379586706, 0.6469945270440638, 0.3482070381014695, 0.7438297314335293, 0.8239025019838652, 0.22479164910783953, 0.25725913529576855, 0.5045259285744264, 0.2497781219158217, 0.2130996392660971, 0.7037082486901625, 0.21395488086113154, 0.8595588732855163, 0.9608354287643762, 0.5609514088972112, 0.35167886775952645, 0.4709391225292538, 0.31504009633011487, 0.4181312095447472, 0.24015815974300123, 0.8381427410998821, 0.806595770432849, 0.2683376837436817, 0.9050987413636299, 0.6514289412624691, 0.33888661133568343, 0.8226123636300021, 0.2350002328405125, 0.23348100753416876, 0.8544597532048055, 0.7258097994017096, 0.2768027655991749, 0.9394003637892523, 0.41518687665944853, 0.23645384378440856, 0.3012671954305539, 0.93314306297568, 0.2665423918224828, 0.7056116351585224, 0.3287829576468298, 0.22873364539493982, 0.17551210110293292, 0.20284688338801682, 0.8175824317568438, 0.848405967965462, 0.8356812768043229, 0.29333536279982175]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","None","None","None","2018-10-10 02:13:10.364584",5.058606,"predicts"
"3","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,3,"[0.7296452246562787, 0.7519238626855025, 0.20734918111684159, 0.4106720617495165, 0.9323865753596279, 0.20309455481172703, 0.7813809344487331, 0.8107878527780449, 0.31730198903824325, 0.23753893930216324, 0.9308564001116607, 0.24579683631894547, 0.24811029817228297, 0.2711719094620009, 0.7194067054364649, 0.2663228617859652, 0.23248488382666552, 0.8000284559134666, 0.5838576128698338, 0.20715527529356675, 0.8063865076303377, 0.506223870194188, 0.5088806447209813, 0.8216514082250963, 0.309024844468763, 0.5683467469509446, 0.20572257311080822, 0.329405975291701, 0.4188000825800984, 0.23687006010829667, 0.8114550906803042, 0.2803819064434422, 0.14758235926851931, 0.8427389670456803, 0.2753483912038177, 0.7391943620950508, 0.25534931000642425, 0.9187893460615184, 0.8154861290045221, 0.7975711573629322, 0.3419624371911228, 0.3749662249222319, 0.3035299114692248, 0.7961315996421782, 0.29460389276407306, 0.8720136193234833, 0.2701983017777734, 0.9167566082897004, 0.7717554977613815, 0.21123332989508303, 0.5727757175783751, 0.4504641870976737, 0.2847042939080068, 0.44693680738478714, 0.7319931713351012, 0.8643763735138933, 0.22299808290955553, 0.8324210563214294, 0.8067494709825177, 0.6835454346815304, 0.27714837948281695, 0.24965865626529227, 0.7403113053723367, 0.29046161984286145, 0.32266909629990226, 0.5455053660669578, 0.2612248201466095, 0.8705469086449729, 0.913921553498335, 0.6593520855416903, 0.5631730003807532, 0.4114367124718148, 0.2542818612992709, 0.19574364902613425, 0.8115880973465958, 0.8304874904319945, 0.256397424632898, 0.7786386623850802, 0.25902733994356414, 0.7616345103883615, 0.7058855223027217, 0.829968059481965, 0.2436981363160694, 0.9258151779845851, 0.7213852684355418, 0.25609769352972794]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","None","None","None","2018-10-10 02:13:15.430871",5.668517,"predicts"
"4","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,4,"[0.6947826172246279, 0.9032784549660103, 0.43231395923445287, 0.6422786329674149, 0.7469186573086491, 0.30761552098068207, 0.30868497913679477, 0.8305195666354369, 0.22440307742853238, 0.8661142326333043, 0.6728078213737019, 0.1803355452752199, 0.6852368081134036, 0.31173975457716313, 0.7009805339450451, 0.2891627752699406, 0.24983356972416165, 0.8574486933843118, 0.9231686046442759, 0.719832472136584, 0.21419922262675314, 0.2627104669848183, 0.322586077751276, 0.2349023571860703, 0.8918340302163699, 0.6913104580720499, 0.36348433472479097, 0.9067614210184475, 0.7649441394422413, 0.9354848569139576, 0.7536079966468889, 0.38061682925424134, 0.765686322290254, 0.25572968404766067, 0.2949493022282839, 0.22715669006074657, 0.8242841709846764, 0.23666172728353754, 0.8781801145602528, 0.24038896413120994, 0.25548629130677414, 0.7623952439635385, 0.2435572223060615, 0.7095491510153269, 0.3081367893609722, 0.22807454426743942, 0.21265943283356248, 0.8207712286275, 0.8658574547433282, 0.6004896388033307, 0.26317302853194374, 0.7292289511119658, 0.3226496484516155, 0.24239490646292666, 0.8817444505058251, 0.7121392120782848, 0.30746032399907114, 0.9209355232545821, 0.30967463308446014, 0.29647085242212456, 0.476223495686451, 0.15428149713078132, 0.29676268430474056, 0.34436000038094433, 0.8169057979748081, 0.3347587149477971, 0.5378476457218252, 0.8459757727393149, 0.7892799281530894, 0.7579121154085131, 0.17094307787916685, 0.23951534484820153, 0.8803158424778147, 0.24568381437821005, 0.2980932303007184, 0.8819488055953403, 0.4343705831647376, 0.22436526673531268, 0.6763189816178568, 0.24408014519186103, 0.31721913960813614, 0.8177023164811446, 0.8237812765314129, 0.25687067883496956, 0.65541443834305, 0.27822093165760015]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","None","None","None","2018-10-10 02:13:21.105277",3.524354,"predicts"
"5","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,5,"[0.30614221045134793, 0.40037166886585907, 0.458790602353917, 0.35106254108429635, 0.5247257823901572, 0.9016513973266436, 0.6413789487573749, 0.24527461136820514, 0.9098642602586569, 0.22027696518148612, 0.2537553546343313, 0.7412997739873368, 0.30731704999779086, 0.8836758886761651, 0.2543737979644091, 0.39347384817703873, 0.19474785120588592, 0.28041981454885295, 0.7213850030980633, 0.8380039927820189, 0.6310520334025952, 0.4082389791992807, 0.7734105454831216, 0.26707052719811325, 0.7579098998894787, 0.23987976114518894, 0.8360567986285096, 0.574970333801538, 0.7809121738581837, 0.2027272944864358, 0.8033207922420783, 0.23802141975782373, 0.7955923286226879, 0.22162158885752353, 0.7764342340646799, 0.782021109028966, 0.7243256140752741, 0.8889583119347869, 0.47381774041395125, 0.313627302278915, 0.22054807339394944, 0.25361113854527084, 0.373869582013672, 0.20981651485007516, 0.3450246974626536, 0.4858213180919093, 0.9597818704473841, 0.27648776340776177, 0.37035887532310396, 0.7981348274194112, 0.25227328588433945, 0.3600923427295224, 0.2946085079099691, 0.9391989510986238, 0.5773093809048281, 0.8156963374866224, 0.29608809475403214, 0.26735598643707853, 0.9500850139568364, 0.25989882606923675, 0.801207242020868, 0.34199155085332633, 0.7674981316112608, 0.2064261987644736, 0.21718821986615644, 0.9287635055860297, 0.8074193141527625, 0.22735257921885008, 0.20203366236497144, 0.29500323410714935, 0.3217726928221782, 0.2104437322360422, 0.7052608684562549, 0.6169455616618813, 0.23101550147624428, 0.25350699188530895, 0.6787905736738444, 0.6321298078131685, 0.44853524539880063, 0.23254381505667904, 0.911273191688622, 0.23304072615519697, 0.6559760295507511, 0.3110898759790489, 0.7517938343962138, 0.2748204277592257]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","None","None","None","2018-10-10 02:13:24.635170",3.445132,"predicts"
"6","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,6,"[0.6271554913947638, 0.25908172787197087, 0.3041133297079928, 0.8480701922302891, 0.7747237581119821, 0.6570099982414487, 0.8654774721210396, 0.7364206696515266, 0.2757917495383707, 0.351930598156427, 0.4821356647173819, 0.29640970679499656, 0.26053496348395294, 0.8160185758333935, 0.9104613723902465, 0.2235706552685211, 0.692429569651188, 0.9428516406725782, 0.2749133447471114, 0.17683659176858801, 0.8688392011469827, 0.3684249708983672, 0.49022268214472564, 0.21565355362134864, 0.843793723464975, 0.8028642638506021, 0.278693980633072, 0.30624153666527515, 0.8281778497662934, 0.27267175659388265, 0.7057657971254251, 0.26398814731802434, 0.19616578460082285, 0.834699669334916, 0.23469686419048225, 0.7935956652187734, 0.20679640396597487, 0.4736121837386671, 0.6365559422623969, 0.27392576966165183, 0.43639674665741884, 0.8455470582142015, 0.31638100653201706, 0.2000370332876574, 0.26224361075003655, 0.4405887845131113, 0.25940268576857584, 0.8858874470294941, 0.49629163968343526, 0.775456081931728, 0.24005389853338271, 0.7027827120725227, 0.3148829123344456, 0.8166652346314089, 0.8587675800376265, 0.821227247069643, 0.2363633600114946, 0.6267397906593831, 0.7070235999650103, 0.8825063035004194, 0.30398078524169336, 0.27384207632041496, 0.238153379351915, 0.8914216533857083, 0.24597708634179014, 0.2223276208626859, 0.6489473942274935, 0.6820198900988955, 0.32470307981847735, 0.9339126729527296, 0.7778685096833141, 0.401858527204759, 0.26333848061565207, 0.9391380866504567, 0.8813421036989956, 0.20586992345772398, 0.8397415898262451, 0.5944231374671427, 0.5923507271286236, 0.2162727957953154, 0.7803134625927659, 0.2412240750377663, 0.3074922839853467, 0.4077547984188691, 0.30603633229368815]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","None","None","None","2018-10-10 02:13:28.085848",3.657277,"predicts"
"7","TitleAbstract",149,857,"LogisticRegression","l2","over_0.85_df","lancaster","tf-idf","word","(1, 2)",10,7,"[0.8528410955309659, 0.9394285824132148, 0.2196920010508253, 0.2063790663246957, 0.8023577243532555, 0.7677597212507273, 0.8458419493465591, 0.5975880634063889, 0.43133110742580427, 0.27120827220463967, 0.5310326668586715, 0.9354565758023574, 0.37309163966327746, 0.46742128307414954, 0.6938389901309462, 0.3359689619110835, 0.8468536212974423, 0.22639887383268156, 0.7974085810718669, 0.26545651261081527, 0.6502722503179598, 0.8980584265724582, 0.17672507934623688, 0.2513052430263862, 0.21293846841097178, 0.2878624438625256, 0.9001803876362986, 0.17495872399298126, 0.3247407699022352, 0.22892787020118108, 0.7054519430939394, 0.33081494392990907, 0.8631482140679478, 0.26343689386079316, 0.7229979066303148, 0.881350334601696, 0.7671156352130811, 0.1975522787674013, 0.22179526379254705, 0.5793125715012316, 0.6781906737850512, 0.7449675160009003, 0.7760982104553964, 0.27156948530094943, 0.9544339032672629, 0.2509250345373959, 0.7377152396142428, 0.2775663895134826, 0.9262436101416113, 0.7505934439442178, 0.264939443344809, 0.4520091505395049, 0.4041374752366264, 0.7597970369753242, 0.45774700047569267, 0.9398689833138569, 0.1878882346112044, 0.5928744288321418, 0.8979270144544721, 0.16167406794261047, 0.8517997757300069, 0.30743993126164704, 0.7737011617084089, 0.6783078455558462, 0.7671512649109502, 0.24782020098638088, 0.2444333599645157, 0.22278000742944556, 0.2789000711784138, 0.6590642820056505, 0.7143942987413007, 0.29303287106490633, 0.801381744694628, 0.2536411204911932, 0.8392132937305821, 0.8018470405573015, 0.23133046738459198, 0.6755710286375568, 0.45771954258193664, 0.8813042680176412, 0.3361501365090406, 0.6023472623136412, 0.20879281636577227, 0.9536392004096312, 0.25124534640077606]","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","None","None","None","2018-10-10 02:13:31.749503",3.518714,"predicts"
